match_id,date,season,team,opponent,player,minute,x,y,result,situation,shot_type
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Aurélien Tchouaméni,69,92.51,35.74,saved,corner,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Kylian Mbappé,7,87.32,28.04,blocked,counter_attack,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Lucas Vázquez,23,72.4,70.01,missed,open_play,bicycle_kick
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Toni Kroos,44,67.73,68.69,goal,counter_attack,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Luka Modrić,41,41.16,54.78,saved,open_play,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Luka Modrić,37,76.28,31.89,saved,penalty,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Eder Militao,35,85.26,77.0,goal,open_play,header
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Eder Militao,47,81.86,17.45,saved,open_play,header
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Eder Militao,75,70.24,57.24,goal,corner,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Toni Kroos,83,91.37,47.84,goal,open_play,header
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Nacho Fernández,65,68.05,65.76,missed,open_play,right_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Eduardo Camavinga,48,79.33,56.07,saved,open_play,bicycle_kick
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Nacho Fernández,27,92.1,42.98,saved,penalty,left_foot
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Rodrygo Goes,47,74.14,65.83,missed,counter_attack,bicycle_kick
9,2025-09-05,2025-26,Real Madrid,Borussia Dortmund,Antonio Rüdiger,3,76.41,11.0,missed,open_play,bicycle_kick
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Karim Adeyemi,46,63.73,15.49,goal,counter_attack,bicycle_kick
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Ian Maatsen,54,87.27,54.98,missed,penalty,left_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Jérôme Azcona,21,74.92,59.11,saved,counter_attack,bicycle_kick
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Felix Passlack,74,58.29,37.98,missed,open_play,bicycle_kick
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Salih Özdemir,65,76.41,75.68,blocked,open_play,header
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Salih Özdemir,76,67.53999999999999,82.44,saved,open_play,header
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Karim Adeyemi,24,73.05,58.84,saved,open_play,left_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Jérôme Azcona,76,95.0,57.84,missed,open_play,right_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Karim Adeyemi,37,88.35,40.71,goal,open_play,right_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Gregor Kobel,17,81.49,52.14,blocked,counter_attack,left_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Jérôme Azcona,79,86.9,61.19,blocked,free_kick,right_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Karim Adeyemi,71,83.08,41.64,goal,open_play,left_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Gregor Kobel,70,79.93,58.42,goal,open_play,right_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Niklas Süle,62,91.17,25.72,blocked,free_kick,header
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Niklas Süle,35,56.29,41.25,missed,free_kick,right_foot
9,2025-09-05,2025-26,Borussia Dortmund,Real Madrid,Ian Maatsen,62,95.0,48.46,saved,open_play,right_foot
10,2025-09-11,2025-26,Liverpool,Benfica,Jordan Henderson,26,70.8,67.63,goal,penalty,header
10,2025-09-11,2025-26,Liverpool,Benfica,Cody Gakpo,59,57.05,16.55,missed,open_play,right_foot
10,2025-09-11,2025-26,Liverpool,Benfica,Alexis Mac Allister,72,78.42,44.45,missed,corner,right_foot
10,2025-09-11,2025-26,Liverpool,Benfica,Alexis Mac Allister,10,95.0,25.61,missed,penalty,right_foot
10,2025-09-11,2025-26,Liverpool,Benfica,Trent Alexander-Arnold,79,46.85,75.92,saved,open_play,right_foot
10,2025-09-11,2025-26,Liverpool,Benfica,Jordan Henderson,72,87.46,47.66,goal,penalty,header
10,2025-09-11,2025-26,Liverpool,Benfica,Mohamed Salah,17,59.31,29.25,goal,open_play,header
10,2025-09-11,2025-26,Liverpool,Benfica,Alexis Mac Allister,81,91.63,50.86,blocked,corner,left_foot
10,2025-09-11,2025-26,Benfica,Liverpool,Odysseas Vlachodimos,23,94.54,41.56,blocked,corner,header
10,2025-09-11,2025-26,Benfica,Liverpool,Petar Musa,81,90.15,51.52,blocked,free_kick,left_foot
10,2025-09-11,2025-26,Benfica,Liverpool,Enzo Fernández,49,67.25999999999999,83.29,blocked,penalty,left_foot
10,2025-09-11,2025-26,Benfica,Liverpool,Gilberto,37,89.39,41.17,saved,counter_attack,left_foot
10,2025-09-11,2025-26,Benfica,Liverpool,Odysseas Vlachodimos,77,70.35,45.89,blocked,open_play,bicycle_kick
10,2025-09-11,2025-26,Benfica,Liverpool,Gilberto,11,61.11,14.89,blocked,open_play,left_foot
10,2025-09-11,2025-26,Benfica,Liverpool,Nicolás Otamendi,23,64.50999999999999,71.73,goal,open_play,header
10,2025-09-11,2025-26,Benfica,Liverpool,Rafa Silva,85,76.5,70.8,missed,penalty,header
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Jhon Durán,6,95.0,100.0,goal,free_kick,left_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Ollie Watkins,75,70.68,51.81,missed,open_play,bicycle_kick
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Ezri Konsa,28,45.21,37.62,missed,open_play,right_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Ross Barkley,80,85.95,41.08,missed,open_play,header
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Pau Torres,22,83.97,56.58,blocked,corner,bicycle_kick
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Philippe Coutinho,25,73.25,46.79,missed,counter_attack,right_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Ross Barkley,61,89.11,46.38,blocked,open_play,left_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Bukayo Saka,39,68.21,44.28,saved,open_play,bicycle_kick
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Pau Torres,48,81.0,16.33,goal,open_play,left_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Tyrone Mings,61,95.0,59.17,missed,counter_attack,left_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Emi Martínez,67,68.69,35.77,goal,counter_attack,right_foot
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Jhon Durán,58,77.0,11.96,blocked,corner,header
11,2025-09-12,2025-26,Aston Villa,Paris Saint-Germain,Emi Martínez,48,58.5,73.9,saved,corner,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Ousmane Dembélé,31,78.71000000000001,44.63,goal,penalty,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Mário Hermoso,23,79.0,51.41,blocked,open_play,header
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Nicolás González,3,72.48,47.8,missed,counter_attack,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Achraf Hakimi,40,69.68,12.13,missed,free_kick,right_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Neymar,4,64.93,59.8,blocked,open_play,right_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Achraf Hakimi,35,58.86,43.12,missed,free_kick,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Vitinha,60,76.51,49.41,blocked,counter_attack,right_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Ousmane Dembélé,70,79.35,42.46,blocked,free_kick,right_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Sergei Milinković-Savić,29,65.5,36.02,missed,open_play,bicycle_kick
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Ousmane Dembélé,39,62.2,29.64,goal,counter_attack,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Marco Asensio,54,46.34,66.89,goal,open_play,header
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Sergei Milinković-Savić,32,95.0,66.89,blocked,corner,bicycle_kick
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Achraf Hakimi,67,65.57,36.82,missed,open_play,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Achraf Hakimi,79,95.0,38.95,missed,open_play,bicycle_kick
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Marquinhos,30,72.78,60.04,missed,open_play,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Nicolás González,29,73.76,19.73,blocked,free_kick,bicycle_kick
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Nicolás González,7,65.32,19.8,saved,corner,left_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Achraf Hakimi,9,77.82,63.19,blocked,penalty,right_foot
11,2025-09-12,2025-26,Paris Saint-Germain,Aston Villa,Neymar,56,70.35,100.0,missed,free_kick,header
12,2025-09-11,2025-26,Manchester United,Napoli,Scott McTominay,10,60.1,53.72,saved,open_play,left_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Jonny Evans,36,88.34,80.01,missed,open_play,left_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Alejandro Garnacho,66,72.79,52.48,goal,open_play,left_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Marcus Rashford,43,85.77,36.17,blocked,penalty,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Lisandro Martínez,67,77.97,57.43,goal,open_play,header
12,2025-09-11,2025-26,Manchester United,Napoli,Lisandro Martínez,84,79.74,46.95,saved,open_play,bicycle_kick
12,2025-09-11,2025-26,Manchester United,Napoli,André Onana,75,51.73,59.53,missed,penalty,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Marcus Rashford,84,59.9,48.82,goal,open_play,left_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Antony,6,88.38,42.11,goal,counter_attack,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,André Onana,46,59.51,82.59,blocked,open_play,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Jonny Evans,36,78.7,80.22,missed,corner,header
12,2025-09-11,2025-26,Manchester United,Napoli,Bruno Fernandes,37,82.41,76.54,missed,open_play,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Marcus Rashford,64,48.07,31.42,saved,free_kick,bicycle_kick
12,2025-09-11,2025-26,Manchester United,Napoli,Mason Mount,27,72.96,26.42,missed,counter_attack,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Luke Shaw,64,64.0,53.66,blocked,open_play,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Bruno Fernandes,32,76.13,65.77,blocked,corner,header
12,2025-09-11,2025-26,Manchester United,Napoli,Aaron Wan-Bissaka,20,76.19,43.61,saved,open_play,right_foot
12,2025-09-11,2025-26,Manchester United,Napoli,Lisandro Martínez,46,76.57,78.51,missed,penalty,bicycle_kick
12,2025-09-11,2025-26,Manchester United,Napoli,Alejandro Garnacho,84,95.0,41.96,blocked,open_play,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Kim Min-jae,36,74.12,37.22,goal,free_kick,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Alex Meret,80,68.41,42.12,blocked,open_play,left_foot
12,2025-09-11,2025-26,Napoli,Manchester United,Matteo Politano,14,59.52,17.05,saved,penalty,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Kim Min-jae,15,73.93,63.59,blocked,penalty,header
12,2025-09-11,2025-26,Napoli,Manchester United,Stanislav Lobotka,71,69.73,37.61,saved,open_play,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Alex Meret,83,75.03,33.27,blocked,free_kick,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Kim Min-jae,31,61.37,76.02,blocked,open_play,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Khvicha Kvaratskhelia,72,75.53,43.51,saved,counter_attack,left_foot
12,2025-09-11,2025-26,Napoli,Manchester United,Piotr Zieliński,29,78.97,46.16,goal,free_kick,right_foot
12,2025-09-11,2025-26,Napoli,Manchester United,Matteo Politano,8,63.81,48.61,blocked,open_play,right_foot
12,2025-09-11,2025-26,Napoli,Manchester United,Amir Rrahmani,38,84.98,26.83,missed,corner,header
12,2025-09-11,2025-26,Napoli,Manchester United,Mário Rui,47,50.27,66.84,missed,open_play,right_foot
12,2025-09-11,2025-26,Napoli,Manchester United,Piotr Zieliński,57,87.14,67.44,saved,open_play,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Stanislav Lobotka,78,66.07,59.01,saved,open_play,right_foot
12,2025-09-11,2025-26,Napoli,Manchester United,Stanislav Lobotka,80,89.9,42.56,missed,counter_attack,header
12,2025-09-11,2025-26,Napoli,Manchester United,Khvicha Kvaratskhelia,72,79.62,63.46,missed,open_play,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Khvicha Kvaratskhelia,79,58.59,83.53,saved,open_play,bicycle_kick
12,2025-09-11,2025-26,Napoli,Manchester United,Leonardo Spinazzola,10,82.07,29.27,missed,counter_attack,left_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Mats Hummels,27,81.57,43.46,missed,open_play,bicycle_kick
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Felix Passlack,38,85.78,50.72,missed,open_play,right_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Marco Reus,62,86.52,34.97,saved,corner,right_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Niklas Süle,21,56.48,65.95,missed,penalty,bicycle_kick
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Marco Reus,81,82.78,83.24,goal,open_play,right_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Marco Reus,39,56.37,61.13,saved,open_play,right_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Marco Reus,32,58.82,68.77,missed,open_play,header
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Ian Maatsen,14,61.79,17.12,blocked,counter_attack,bicycle_kick
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Jérôme Azcona,64,95.0,50.9,goal,open_play,left_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Emre Can,59,61.5,55.96,saved,open_play,bicycle_kick
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Emre Can,54,95.0,35.79,goal,corner,header
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Marco Reus,74,83.79,26.86,saved,open_play,bicycle_kick
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Ian Maatsen,71,74.08,69.04,saved,corner,header
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Emre Can,10,93.18,28.63,goal,penalty,header
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Julian Bruma,41,53.62,22.59,goal,open_play,bicycle_kick
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Niklas Süle,12,73.49,56.27,saved,open_play,left_foot
13,2025-09-08,2025-26,Borussia Dortmund,Arsenal,Mats Hummels,30,80.91,24.1,saved,counter_attack,bicycle_kick
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Declan Rice,39,95.0,71.37,goal,corner,bicycle_kick
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Bukayo Saka,89,79.19,38.41,missed,open_play,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Granit Xhaka,49,95.0,58.39,blocked,open_play,right_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,William Saliba,37,59.68,47.38,saved,open_play,left_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Thomas Partey,83,84.56,63.63,saved,corner,left_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Jurrien Timber,31,84.16,49.05,saved,corner,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Gabriel Magalhaes,48,75.57,42.12,blocked,corner,bicycle_kick
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Granit Xhaka,28,89.13,42.37,missed,open_play,right_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Leandro Trossard,26,57.52,66.36,goal,counter_attack,right_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Granit Xhaka,48,93.49,19.35,saved,open_play,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Aaron Ramsdale,28,48.61,13.14,missed,open_play,right_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Martin Ødegaard,54,61.36,56.05,blocked,open_play,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Jurrien Timber,37,54.21,100.0,missed,open_play,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Leandro Trossard,8,64.8,72.93,goal,free_kick,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Bukayo Saka,29,73.99,100.0,saved,corner,left_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Kai Havertz,43,72.02,76.05,missed,free_kick,left_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Bukayo Saka,46,95.0,54.54,goal,counter_attack,right_foot
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Jurrien Timber,57,55.26,65.25,goal,open_play,header
13,2025-09-08,2025-26,Arsenal,Borussia Dortmund,Leandro Trossard,62,80.7,67.8,missed,corner,right_foot
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Juan Carlos Martín,42,86.8,49.44,blocked,open_play,left_foot
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Paulo Gazzaniga,76,82.63,51.4,missed,open_play,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Juan Carlos Martín,49,78.62,66.07,missed,open_play,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Juan Carlos Martín,35,80.85,64.63,goal,corner,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Matías Arezo,7,89.12,87.59,goal,open_play,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Paulo Gazzaniga,75,82.62,81.47,blocked,open_play,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Artem Dovbyk,70,51.81,70.81,goal,counter_attack,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Artem Dovbyk,27,65.03,28.1,missed,open_play,bicycle_kick
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Artem Dovbyk,26,88.81,16.77,missed,corner,left_foot
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Cristhian Stuani,40,68.24,49.81,saved,counter_attack,header
14,2025-09-09,2025-26,Girona FC,Bayern Munich,Paulo Gazzaniga,13,69.24,46.87,goal,counter_attack,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Manuel Neuer,48,70.78999999999999,66.92,blocked,open_play,left_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Dayot Upamecano,66,70.84,56.52,missed,counter_attack,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Alphonso Davies,27,84.89,60.44,missed,open_play,header
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Joshua Kimmich,11,82.86,54.43,saved,open_play,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Alphonso Davies,87,76.09,60.11,saved,counter_attack,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Leroy Sané,11,75.28999999999999,85.26,saved,corner,bicycle_kick
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Leroy Sané,70,64.39,23.71,missed,free_kick,header
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Jamal Musiala,18,66.3,53.32,saved,corner,header
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Serge Gnabry,11,84.43,19.32,missed,penalty,left_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Héctor Bellerín,8,76.91,66.88,goal,corner,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Jamal Musiala,4,54.5,43.15,goal,open_play,left_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Serge Gnabry,31,95.0,32.18,saved,open_play,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Harry Kane,22,95.0,49.68,goal,free_kick,header
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Harry Kane,49,73.39,53.07,saved,corner,bicycle_kick
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Alphonso Davies,7,80.78999999999999,49.76,missed,open_play,bicycle_kick
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Kingsley Coman,62,78.72,73.93,saved,corner,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Matthijs de Ligt,57,87.91,76.7,missed,penalty,bicycle_kick
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Dayot Upamecano,66,91.55,33.64,saved,counter_attack,right_foot
14,2025-09-09,2025-26,Bayern Munich,Girona FC,Noussair Mazraoui,82,66.58,51.77,goal,counter_attack,bicycle_kick
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Manuel Akanji,49,74.77,21.02,missed,open_play,bicycle_kick
15,2025-09-10,2025-26,Manchester City,RB Leipzig,John Stones,31,88.43,48.26,saved,open_play,bicycle_kick
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Phil Foden,42,88.43,29.68,saved,open_play,header
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Kevin De Bruyne,22,46.71,33.84,blocked,open_play,header
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Kyle Walker,9,87.52,41.1,saved,open_play,right_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Julián Álvarez,18,72.53,39.91,missed,open_play,bicycle_kick
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Mateo Kovačić,47,45.96,51.53,blocked,open_play,left_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Rodri,24,80.92,51.45,missed,counter_attack,header
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Ederson,30,81.82,67.85,missed,free_kick,header
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Ilkay Gündogan,1,73.78,60.59,missed,penalty,left_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Ederson,16,89.13,84.17,missed,penalty,bicycle_kick
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Ederson,9,75.05,72.38,missed,corner,right_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Jack Grealish,42,76.13,99.63,blocked,open_play,right_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Ilkay Gündogan,18,65.01,36.53,goal,free_kick,left_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,John Stones,36,65.43,64.81,missed,penalty,left_foot
15,2025-09-10,2025-26,Manchester City,RB Leipzig,Ilkay Gündogan,26,82.77,50.17,goal,open_play,right_foot
